model,participant,seed,sample_name,condition,stage,history_length,eligible_reorder,graph_permutation_changed,variant,true_node_idx,true_tier3_id,pred_node_idx,pred_tier3_id,node_correct,tier3_correct,node_confidence,true_node_probability,attention_history_mass,node_js_vs_actual,node_total_variation_vs_actual,top1_changed_vs_actual,tier3_top1_changed_vs_actual,abs_true_node_probability_change
A1-Legacy-Once,D,2,sample_000654,normal,2,3,True,False,random_presented,15,8,15,8,True,True,0.9642702341079712,0.9642702341079712,0.9196221232414246,0.01245823409408331,0.03570250794291496,False,False,0.035701751708984375
A1-Legacy-Once,D,2,sample_000654,normal,2,3,True,False,reverse_presented,15,8,15,8,True,True,0.9999393224716187,0.9999393224716187,0.803253173828125,5.0052758524543606e-06,3.62287501047831e-05,False,False,3.266334533691406e-05
A1-Legacy-Once,D,2,sample_000654,normal,2,3,True,False,no_history,15,8,15,8,True,True,0.6395822167396545,0.6395822167396545,0.0,0.14485955238342285,0.3603988289833069,False,False,0.360389769077301
A1-Legacy-Once,D,2,sample_000655,normal,2,4,True,False,actual,16,13,16,13,True,True,0.983875036239624,0.983875036239624,0.9759215712547302,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000655,normal,2,4,True,False,graph_valid_truepos_control,16,13,16,13,True,True,0.983875036239624,0.983875036239624,0.9759215712547302,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000655,normal,2,4,True,False,graph_valid_native,16,13,16,13,True,True,0.983875036239624,0.983875036239624,0.9759215712547302,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000655,normal,2,4,True,False,random_presented,16,13,20,1,False,False,0.34165850281715393,0.19834201037883759,0.9771232604980469,0.39581918716430664,0.7855330109596252,True,True,0.7855330109596252
A1-Legacy-Once,D,2,sample_000655,normal,2,4,True,False,reverse_presented,16,13,17,1,False,False,0.6691844463348389,0.0007572659524157643,0.9552627205848694,0.652756929397583,0.9833204746246338,True,True,0.9831177592277527
A1-Legacy-Once,D,2,sample_000655,normal,2,4,True,False,no_history,16,13,17,1,False,False,0.6027418375015259,0.04715828597545624,0.0,0.5610048770904541,0.9381380677223206,True,True,0.9367167353630066
A1-Legacy-Once,D,2,sample_000656,normal,2,5,True,False,actual,17,1,17,1,True,True,0.999975323677063,0.999975323677063,0.9992649555206299,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000656,normal,2,5,True,False,graph_valid_truepos_control,17,1,17,1,True,True,0.999975323677063,0.999975323677063,0.9992649555206299,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000656,normal,2,5,True,False,graph_valid_native,17,1,17,1,True,True,0.999975323677063,0.999975323677063,0.9992649555206299,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000656,normal,2,5,True,False,random_presented,17,1,20,1,False,True,0.9993301630020142,6.642792868660763e-05,0.9935850501060486,0.6927536725997925,0.9999094009399414,True,False,0.9999089241027832
A1-Legacy-Once,D,2,sample_000656,normal,2,5,True,False,reverse_presented,17,1,17,1,True,True,0.8779720067977905,0.8779720067977905,0.9769479036331177,0.04419568553566933,0.122003473341465,False,False,0.12200331687927246
A1-Legacy-Once,D,2,sample_000656,normal,2,5,True,False,no_history,17,1,17,1,True,True,0.9532939195632935,0.9532939195632935,0.0,0.01639961265027523,0.046681489795446396,False,False,0.04668140411376953
A1-Legacy-Once,D,2,sample_000657,normal,2,6,True,False,actual,18,16,20,1,False,False,0.6321990489959717,0.06445284932851791,0.9635576009750366,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000657,normal,2,6,True,False,graph_valid_truepos_control,18,16,20,1,False,False,0.6321990489959717,0.06445284932851791,0.9635576009750366,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000657,normal,2,6,True,False,graph_valid_native,18,16,20,1,False,False,0.6321990489959717,0.06445284932851791,0.9635576009750366,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000657,normal,2,6,True,False,random_presented,18,16,20,1,False,False,0.8096241354942322,0.017511678859591484,0.9839170575141907,0.025830764323472977,0.18740610778331757,False,False,0.04694116860628128
A1-Legacy-Once,D,2,sample_000657,normal,2,6,True,False,reverse_presented,18,16,14,1,False,False,0.24532480537891388,0.016015535220503807,0.9808001518249512,0.17144443094730377,0.45909425616264343,True,False,0.04843731224536896
A1-Legacy-Once,D,2,sample_000657,normal,2,6,True,False,no_history,18,16,9,1,False,False,0.22953185439109802,0.02445288375020027,0.0,0.3182329535484314,0.6578739285469055,True,False,0.03999996557831764
A1-Legacy-Once,D,2,sample_000658,normal,2,7,True,False,actual,19,13,19,13,True,True,0.9998164772987366,0.9998164772987366,0.9999129176139832,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000658,normal,2,7,True,False,graph_valid_truepos_control,19,13,19,13,True,True,0.9998164772987366,0.9998164772987366,0.9999129176139832,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000658,normal,2,7,True,False,graph_valid_native,19,13,19,13,True,True,0.9998164772987366,0.9998164772987366,0.9999129176139832,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000658,normal,2,7,True,False,random_presented,19,13,16,13,False,True,0.37371519207954407,0.10868878662586212,0.9972843527793884,0.5146979689598083,0.8911277055740356,True,False,0.8911277055740356
A1-Legacy-Once,D,2,sample_000658,normal,2,7,True,False,reverse_presented,19,13,19,13,True,True,0.9571449756622314,0.9571449756622314,0.987494707107544,0.014625831507146358,0.04267143830657005,False,False,0.04267150163650513
A1-Legacy-Once,D,2,sample_000658,normal,2,7,True,False,no_history,19,13,16,13,False,True,0.6729788780212402,0.2636295258998871,0.0,0.36898189783096313,0.7361869812011719,True,False,0.7361869812011719
A1-Legacy-Once,D,2,sample_000659,normal,2,8,True,False,actual,20,1,20,1,True,True,0.997266411781311,0.997266411781311,0.9812124371528625,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000659,normal,2,8,True,False,graph_valid_truepos_control,20,1,20,1,True,True,0.997266411781311,0.997266411781311,0.9812124371528625,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000659,normal,2,8,True,False,graph_valid_native,20,1,20,1,True,True,0.997266411781311,0.997266411781311,0.9812124371528625,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000659,normal,2,8,True,False,random_presented,20,1,20,1,True,True,0.7972939014434814,0.7972939014434814,0.9672107100486755,0.06988596171140671,0.19997921586036682,False,False,0.1999725103378296
A1-Legacy-Once,D,2,sample_000659,normal,2,8,True,False,reverse_presented,20,1,27,11,False,False,0.6945823431015015,0.0454043373465538,0.9814233779907227,0.591449499130249,0.9519615173339844,True,True,0.951862096786499
A1-Legacy-Once,D,2,sample_000659,normal,2,8,True,False,no_history,20,1,27,11,False,False,0.8566254377365112,0.031395431607961655,0.0,0.6141442060470581,0.9658734202384949,True,True,0.9658709764480591
A1-Legacy-Once,D,2,sample_000660,normal,2,9,True,False,actual,21,7,21,7,True,True,0.9999593496322632,0.9999593496322632,0.9970892071723938,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000660,normal,2,9,True,False,graph_valid_truepos_control,21,7,21,7,True,True,0.9999593496322632,0.9999593496322632,0.9970892071723938,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000660,normal,2,9,True,False,graph_valid_native,21,7,21,7,True,True,0.9999593496322632,0.9999593496322632,0.9970892071723938,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000660,normal,2,9,True,False,random_presented,21,7,21,7,True,True,0.9999243021011353,0.9999243021011353,0.9972090125083923,3.1845938792685047e-06,3.550495966919698e-05,False,False,3.504753112792969e-05
A1-Legacy-Once,D,2,sample_000660,normal,2,9,True,False,reverse_presented,21,7,14,7,False,True,0.832268238067627,0.16410212218761444,0.9355899691581726,0.4563157856464386,0.8358572721481323,True,False,0.8358572125434875
A1-Legacy-Once,D,2,sample_000660,normal,2,9,True,False,no_history,21,7,14,7,False,True,0.6594193577766418,0.33814820647239685,0.0,0.31484660506248474,0.6618115901947021,True,False,0.661811113357544
A1-Legacy-Once,D,2,sample_000661,normal,2,10,True,False,actual,22,8,22,8,True,True,0.9999637603759766,0.9999637603759766,0.9978471994400024,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000661,normal,2,10,True,False,graph_valid_truepos_control,22,8,22,8,True,True,0.9999637603759766,0.9999637603759766,0.9978471994400024,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000661,normal,2,10,True,False,graph_valid_native,22,8,22,8,True,True,0.9999637603759766,0.9999637603759766,0.9978471994400024,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000661,normal,2,10,True,False,random_presented,22,8,22,8,True,True,0.9989461302757263,0.9989461302757263,0.88737952709198,0.000329766480717808,0.0010176596697419882,False,False,0.0010176301002502441
A1-Legacy-Once,D,2,sample_000661,normal,2,10,True,False,reverse_presented,22,8,15,8,False,True,0.6970536708831787,0.29609695076942444,0.9600895047187805,0.34481602907180786,0.7038668394088745,True,False,0.7038668394088745
A1-Legacy-Once,D,2,sample_000661,normal,2,10,True,False,no_history,22,8,15,8,False,True,0.7695149779319763,0.22839093208312988,0.0,0.3981090188026428,0.7715728282928467,True,False,0.7715728282928467
A1-Legacy-Once,D,2,sample_000662,normal,2,11,True,False,actual,23,3,23,3,True,True,0.8935548663139343,0.8935548663139343,0.9450029134750366,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000662,normal,2,11,True,False,graph_valid_truepos_control,23,3,23,3,True,True,0.8935548663139343,0.8935548663139343,0.9450029134750366,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000662,normal,2,11,True,False,graph_valid_native,23,3,23,3,True,True,0.8935548663139343,0.8935548663139343,0.9450029134750366,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000662,normal,2,11,True,False,random_presented,23,3,23,3,True,True,0.6722452044487,0.6722452044487,0.9810789227485657,0.05720953643321991,0.23963870108127594,False,False,0.22130966186523438
A1-Legacy-Once,D,2,sample_000662,normal,2,11,True,False,reverse_presented,23,3,23,3,True,True,0.8109762668609619,0.8109762668609619,0.961255669593811,0.08989206701517105,0.18205957114696503,False,False,0.08257859945297241
A1-Legacy-Once,D,2,sample_000662,normal,2,11,True,False,no_history,23,3,23,3,True,True,0.803144097328186,0.803144097328186,0.0,0.07543254643678665,0.1698848307132721,False,False,0.09041076898574829
A1-Legacy-Once,D,2,sample_000663,normal,2,12,True,False,actual,24,14,24,14,True,True,0.984683096408844,0.984683096408844,0.9199978113174438,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000663,normal,2,12,True,False,graph_valid_truepos_control,24,14,24,14,True,True,0.984683096408844,0.984683096408844,0.9199978113174438,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000663,normal,2,12,True,False,graph_valid_native,24,14,24,14,True,True,0.984683096408844,0.984683096408844,0.9199978113174438,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000663,normal,2,12,True,False,random_presented,24,14,24,14,True,True,0.9541971683502197,0.9541971683502197,0.8997434973716736,0.00415714830160141,0.030491754412651062,False,False,0.030485928058624268
A1-Legacy-Once,D,2,sample_000663,normal,2,12,True,False,reverse_presented,24,14,24,14,True,True,0.9303361773490906,0.9303361773490906,0.9203685522079468,0.009897220879793167,0.05435878783464432,False,False,0.05434691905975342
A1-Legacy-Once,D,2,sample_000663,normal,2,12,True,False,no_history,24,14,24,14,True,True,0.9317203164100647,0.9317203164100647,0.0,0.018742859363555908,0.05649655684828758,False,False,0.0529627799987793
A1-Legacy-Once,D,2,sample_000664,normal,2,13,True,False,actual,25,10,25,10,True,True,0.9999878406524658,0.9999878406524658,0.9476003050804138,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000664,normal,2,13,True,False,graph_valid_truepos_control,25,10,25,10,True,True,0.9999878406524658,0.9999878406524658,0.9476003050804138,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000664,normal,2,13,True,False,graph_valid_native,25,10,25,10,True,True,0.9999878406524658,0.9999878406524658,0.9476003050804138,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000664,normal,2,13,True,False,random_presented,25,10,25,10,True,True,0.9999947547912598,0.9999947547912598,0.9493744373321533,1.0084704626933672e-06,7.073013421177166e-06,False,False,6.9141387939453125e-06
A1-Legacy-Once,D,2,sample_000664,normal,2,13,True,False,reverse_presented,25,10,25,10,True,True,0.9999926090240479,0.9999926090240479,0.9221677780151367,4.146471610511071e-07,4.898458882962586e-06,False,False,4.76837158203125e-06
A1-Legacy-Once,D,2,sample_000664,normal,2,13,True,False,no_history,25,10,25,10,True,True,0.9999864101409912,0.9999864101409912,0.0,3.0503083507937845e-06,7.430553978338139e-06,False,False,1.430511474609375e-06
A1-Legacy-Once,D,2,sample_000665,normal,2,0,False,False,actual,12,18,12,18,True,True,0.9998818635940552,0.9998818635940552,0.0,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000665,normal,2,0,False,False,graph_valid_truepos_control,12,18,12,18,True,True,0.9998818635940552,0.9998818635940552,0.0,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000665,normal,2,0,False,False,graph_valid_native,12,18,12,18,True,True,0.9998818635940552,0.9998818635940552,0.0,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000665,normal,2,0,False,False,random_presented,12,18,12,18,True,True,0.9998818635940552,0.9998818635940552,0.0,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000665,normal,2,0,False,False,reverse_presented,12,18,12,18,True,True,0.9998818635940552,0.9998818635940552,0.0,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000665,normal,2,0,False,False,no_history,12,18,12,18,True,True,0.9998818635940552,0.9998818635940552,0.0,1.4714453071794364e-14,1.2789769243681803e-13,False,False,0.0
A1-Legacy-Once,D,2,sample_000666,normal,2,1,False,False,actual,13,2,13,2,True,True,0.9999866485595703,0.9999866485595703,0.3605409860610962,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000666,normal,2,1,False,False,graph_valid_truepos_control,13,2,13,2,True,True,0.9999866485595703,0.9999866485595703,0.3605409860610962,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000666,normal,2,1,False,False,graph_valid_native,13,2,13,2,True,True,0.9999866485595703,0.9999866485595703,0.3605409860610962,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000666,normal,2,1,False,False,random_presented,13,2,13,2,True,True,0.9999866485595703,0.9999866485595703,0.3605409860610962,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000666,normal,2,1,False,False,reverse_presented,13,2,13,2,True,True,0.9999866485595703,0.9999866485595703,0.3605409860610962,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000666,normal,2,1,False,False,no_history,13,2,13,2,True,True,0.9999784231185913,0.9999784231185913,0.0,2.1236007796687772e-06,1.164524019259261e-05,False,False,8.225440979003906e-06
A1-Legacy-Once,D,2,sample_000667,normal,2,2,True,False,actual,14,7,14,7,True,True,0.9999785423278809,0.9999785423278809,0.9262325763702393,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000667,normal,2,2,True,False,graph_valid_truepos_control,14,7,14,7,True,True,0.9999785423278809,0.9999785423278809,0.9262325763702393,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000667,normal,2,2,True,False,graph_valid_native,14,7,14,7,True,True,0.9999785423278809,0.9999785423278809,0.9262325763702393,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000667,normal,2,2,True,False,random_presented,14,7,14,7,True,True,0.9874003529548645,0.9874003529548645,0.8461852073669434,0.004352449905127287,0.012578105553984642,False,False,0.012578189373016357
A1-Legacy-Once,D,2,sample_000667,normal,2,2,True,False,reverse_presented,14,7,14,7,True,True,0.9874003529548645,0.9874003529548645,0.8461852073669434,0.004352449905127287,0.012578105553984642,False,False,0.012578189373016357
A1-Legacy-Once,D,2,sample_000667,normal,2,2,True,False,no_history,14,7,14,7,True,True,0.6228424906730652,0.6228424906730652,0.0,0.1528063714504242,0.377139687538147,False,False,0.3771360516548157
A1-Legacy-Once,D,2,sample_000668,normal,2,3,True,False,actual,15,8,15,8,True,True,0.9997307658195496,0.9997307658195496,0.8870697021484375,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000668,normal,2,3,True,False,graph_valid_truepos_control,15,8,15,8,True,True,0.9997307658195496,0.9997307658195496,0.8870697021484375,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000668,normal,2,3,True,False,graph_valid_native,15,8,15,8,True,True,0.9997307658195496,0.9997307658195496,0.8870697021484375,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000668,normal,2,3,True,False,random_presented,15,8,15,8,True,True,0.9622895121574402,0.9622895121574402,0.8579358458518982,0.012587645091116428,0.03744596987962723,False,False,0.037441253662109375
A1-Legacy-Once,D,2,sample_000668,normal,2,3,True,False,reverse_presented,15,8,15,8,True,True,0.9990549683570862,0.9990549683570862,0.8166152238845825,0.00010876789747271687,0.0006862581358291209,False,False,0.0006757974624633789
A1-Legacy-Once,D,2,sample_000668,normal,2,3,True,False,no_history,15,8,15,8,True,True,0.6773026585578918,0.6773026585578918,0.0,0.12710420787334442,0.32242804765701294,False,False,0.3224281072616577
A1-Legacy-Once,D,2,sample_000669,normal,2,4,True,False,actual,16,13,16,13,True,True,0.9999802112579346,0.9999802112579346,0.998958170413971,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000669,normal,2,4,True,False,graph_valid_truepos_control,16,13,16,13,True,True,0.9999802112579346,0.9999802112579346,0.998958170413971,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000669,normal,2,4,True,False,graph_valid_native,16,13,16,13,True,True,0.9999802112579346,0.9999802112579346,0.998958170413971,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000669,normal,2,4,True,False,random_presented,16,13,16,13,True,True,0.9997625946998596,0.9997625946998596,0.9989389181137085,6.483562174253166e-05,0.00022041592455934733,False,False,0.00021761655807495117
A1-Legacy-Once,D,2,sample_000669,normal,2,4,True,False,reverse_presented,16,13,16,13,True,True,0.8525968790054321,0.8525968790054321,0.9665454030036926,0.05396474897861481,0.1473834216594696,False,False,0.14738333225250244
A1-Legacy-Once,D,2,sample_000669,normal,2,4,True,False,no_history,16,13,16,13,True,True,0.7058839201927185,0.7058839201927185,0.0,0.11462689936161041,0.2940962612628937,False,False,0.29409629106521606
A1-Legacy-Once,D,2,sample_000670,normal,2,5,True,False,actual,17,1,17,1,True,True,0.9997130036354065,0.9997130036354065,0.9989413022994995,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000670,normal,2,5,True,False,graph_valid_truepos_control,17,1,17,1,True,True,0.9997130036354065,0.9997130036354065,0.9989413022994995,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000670,normal,2,5,True,False,graph_valid_native,17,1,17,1,True,True,0.9997130036354065,0.9997130036354065,0.9989413022994995,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000670,normal,2,5,True,False,random_presented,17,1,17,1,True,True,0.9984093308448792,0.9984093308448792,0.9989370107650757,0.0002878875529859215,0.0013269452610984445,False,False,0.0013036727905273438
A1-Legacy-Once,D,2,sample_000670,normal,2,5,True,False,reverse_presented,17,1,15,8,False,False,0.46760091185569763,0.2665986120700836,0.9173622727394104,0.36643198132514954,0.7331143617630005,True,True,0.7331143617630005
A1-Legacy-Once,D,2,sample_000670,normal,2,5,True,False,no_history,17,1,17,1,True,True,0.6518484354019165,0.6518484354019165,0.0,0.13827800750732422,0.34786456823349,False,False,0.34786456823349
A1-Legacy-Once,D,2,sample_000671,normal,2,6,True,False,actual,18,16,18,16,True,True,0.9079837799072266,0.9079837799072266,0.9431996941566467,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000671,normal,2,6,True,False,graph_valid_truepos_control,18,16,18,16,True,True,0.9079837799072266,0.9079837799072266,0.9431996941566467,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000671,normal,2,6,True,False,graph_valid_native,18,16,18,16,True,True,0.9079837799072266,0.9079837799072266,0.9431996941566467,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000671,normal,2,6,True,False,random_presented,18,16,17,1,False,False,0.9432889223098755,0.03956039994955063,0.993169903755188,0.5836056470870972,0.9433842301368713,True,True,0.8684234023094177
A1-Legacy-Once,D,2,sample_000671,normal,2,6,True,False,reverse_presented,18,16,18,16,True,True,0.361639142036438,0.361639142036438,0.9495137929916382,0.22281700372695923,0.5464935898780823,False,False,0.5463446378707886
A1-Legacy-Once,D,2,sample_000671,normal,2,6,True,False,no_history,18,16,18,16,True,True,0.5382379293441772,0.5382379293441772,0.0,0.09593500941991806,0.36999189853668213,False,False,0.3697458505630493
A1-Legacy-Once,D,2,sample_000672,normal,2,7,True,False,actual,19,13,19,13,True,True,0.9966365098953247,0.9966365098953247,0.9781728386878967,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000672,normal,2,7,True,False,graph_valid_truepos_control,19,13,19,13,True,True,0.9966365098953247,0.9966365098953247,0.9781728386878967,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000672,normal,2,7,True,False,graph_valid_native,19,13,19,13,True,True,0.9966365098953247,0.9966365098953247,0.9781728386878967,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000672,normal,2,7,True,False,random_presented,19,13,14,7,False,False,0.639927864074707,0.010196908377110958,0.9975761771202087,0.6583935022354126,0.9866453409194946,True,True,0.98643958568573
A1-Legacy-Once,D,2,sample_000672,normal,2,7,True,False,reverse_presented,19,13,15,8,False,False,0.3761717677116394,0.025342551991343498,0.921943187713623,0.625404953956604,0.9713638424873352,True,True,0.9712939858436584
A1-Legacy-Once,D,2,sample_000672,normal,2,7,True,False,no_history,19,13,17,1,False,False,0.324776291847229,0.023390114307403564,0.0,0.6271675229072571,0.9732663035392761,True,True,0.9732463955879211
A1-Legacy-Once,D,2,sample_000673,normal,2,8,True,False,actual,20,1,20,1,True,True,0.9988922476768494,0.9988922476768494,0.9787517189979553,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000673,normal,2,8,True,False,graph_valid_truepos_control,20,1,20,1,True,True,0.9988922476768494,0.9988922476768494,0.9787517189979553,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000673,normal,2,8,True,False,graph_valid_native,20,1,20,1,True,True,0.9988922476768494,0.9988922476768494,0.9787517189979553,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000673,normal,2,8,True,False,random_presented,20,1,20,1,True,True,0.978513777256012,0.978513777256012,0.9738439321517944,0.006044833920896053,0.02038309909403324,False,False,0.020378470420837402
A1-Legacy-Once,D,2,sample_000673,normal,2,8,True,False,reverse_presented,20,1,15,8,False,False,0.5585629940032959,0.026113765314221382,0.9240435361862183,0.6291326284408569,0.9728026986122131,True,True,0.9727784991264343
A1-Legacy-Once,D,2,sample_000673,normal,2,8,True,False,no_history,20,1,27,1,False,True,0.24269545078277588,0.16095797717571259,0.0,0.45577216148376465,0.8379343152046204,True,False,0.8379342555999756
A1-Legacy-Once,D,2,sample_000674,normal,2,9,True,False,actual,21,7,21,7,True,True,0.9997841715812683,0.9997841715812683,0.9907203316688538,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000674,normal,2,9,True,False,graph_valid_truepos_control,21,7,21,7,True,True,0.9997841715812683,0.9997841715812683,0.9907203316688538,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000674,normal,2,9,True,False,graph_valid_native,21,7,21,7,True,True,0.9997841715812683,0.9997841715812683,0.9907203316688538,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000674,normal,2,9,True,False,random_presented,21,7,14,7,False,True,0.6296961307525635,0.36865097284317017,0.983975887298584,0.29372793436050415,0.6311332583427429,True,False,0.6311331987380981
A1-Legacy-Once,D,2,sample_000674,normal,2,9,True,False,reverse_presented,21,7,14,7,False,True,0.7446151375770569,0.25413042306900024,0.9032688140869141,0.37637078762054443,0.7456647157669067,True,False,0.7456537485122681
A1-Legacy-Once,D,2,sample_000674,normal,2,9,True,False,no_history,21,7,14,7,False,True,0.6950420141220093,0.3039513826370239,0.0,0.3384302854537964,0.6958439350128174,True,False,0.6958327889442444
A1-Legacy-Once,D,2,sample_000675,normal,2,10,True,False,actual,22,8,22,8,True,True,0.9999727010726929,0.9999727010726929,0.9984140992164612,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000675,normal,2,10,True,False,graph_valid_truepos_control,22,8,22,8,True,True,0.9999727010726929,0.9999727010726929,0.9984140992164612,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000675,normal,2,10,True,False,graph_valid_native,22,8,22,8,True,True,0.9999727010726929,0.9999727010726929,0.9984140992164612,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000675,normal,2,10,True,False,random_presented,22,8,22,8,True,True,0.9995730519294739,0.9995730519294739,0.8970492482185364,0.0001323074975516647,0.0004069647111464292,False,False,0.00039964914321899414
A1-Legacy-Once,D,2,sample_000675,normal,2,10,True,False,reverse_presented,22,8,15,8,False,True,0.9978037476539612,0.0018726876005530357,0.9086215496063232,0.686301589012146,0.9981086254119873,True,False,0.9981000423431396
A1-Legacy-Once,D,2,sample_000675,normal,2,10,True,False,no_history,22,8,15,8,False,True,0.5769663453102112,0.42088472843170166,0.0,0.2614253759384155,0.5790907740592957,True,False,0.5790879726409912
A1-Legacy-Once,D,2,sample_000676,normal,2,11,True,False,actual,23,3,21,7,False,False,0.8248565793037415,0.07751040905714035,0.9299608469009399,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000676,normal,2,11,True,False,graph_valid_truepos_control,23,3,21,7,False,False,0.8248565793037415,0.07751040905714035,0.9299608469009399,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000676,normal,2,11,True,False,graph_valid_native,23,3,21,7,False,False,0.8248565793037415,0.07751040905714035,0.9299608469009399,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000676,normal,2,11,True,False,random_presented,23,3,14,7,False,False,0.9964044094085693,0.001984165981411934,0.9574894905090332,0.6751097440719604,0.9933411478996277,True,False,0.07552624493837357
A1-Legacy-Once,D,2,sample_000676,normal,2,11,True,False,reverse_presented,23,3,14,7,False,False,0.747218668460846,0.13099507987499237,0.952164351940155,0.5006835460662842,0.8530352115631104,True,False,0.05348467081785202
A1-Legacy-Once,D,2,sample_000676,normal,2,11,True,False,no_history,23,3,14,7,False,False,0.7718669176101685,0.05355772376060486,0.0,0.4875430464744568,0.8531712889671326,True,False,0.023952685296535492
A1-Legacy-Once,D,2,sample_000677,normal,2,12,True,False,actual,24,14,34,17,False,False,0.9930700659751892,0.003655468113720417,0.9080044627189636,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000677,normal,2,12,True,False,graph_valid_truepos_control,24,14,34,17,False,False,0.9930700659751892,0.003655468113720417,0.9080044627189636,0.0,0.0,False,False,0.0
A1-Legacy-Once,D,2,sample_000677,normal,2,12,True,False,graph_valid_native,24,14,34,17,False,False,0.9930700659751892,0.003655468113720417,0.9080044627189636,0.0,0.0,False,False,0.0
